employee_id,full_name,role_raw,city_raw,department_raw,project_raw,is_payroll,employee_status,salary,hire_date,source_language
841,Casey Perez,Hr Analyst,Berlin ,human resources,,True,active,55885.02,2018-03-13,ru
842,Alexandra Dominguez,Software Engineer,"London, UK",HR,,True,Active ,119225.11,2016-02-20,tr
843,Virginia Henderson,Hr Analyst,London,ENG,,True,terminated,68998.03,2017-11-25,tr
844,Benjamin Reyes,Accountant,Dubai,Information Technology,,True,TERMINATED,66050.72,2020-12-17,ru
845,Ashley Edwards,PROJECT MANAGER,Dubai,Engineering,,True,terminated,100726.01,2015-06-13,en
846,Breanna Ayala,various,"London, UK",Finance,,True,Terminated,70249.89,2019-01-01,ru
847,Brandi Haney,data analyst,MOSCOW,FIN,,True,ACTIVE,73594.4,2016-05-31,tr
848,Joseph Smith,Project Manager,TBD,PM,,False,Active ,86329.42,2024-11-21,en
849,Jessica Bowen,Software eng.,London,FIN,,True,Active,81695.77,2019-11-11,en
850,Brittany Jenkins,ACCOUNTANT,Istanbul ,FIN,,True,active,64187.55,2023-09-23,en
851,Shannon Miller,Software Engineer,NEW YORK,İnsan Kaynakları,,False,Terminated,78463.86,2020-03-09,tr
852,Paul Lawrence,hr analyst,DUBAI,human resources,,False,terminated,52195.78,2022-02-13,tr
853,Victor Edwards,accountant,NEW YORK,PMO,,True,Terminated,74678.86,2020-12-20,tr
854,Donald Miller,civil engineer,Istambul,Fin.,,True,TERMINATED,58323.68,2023-06-03,ru
855,Lindsay Lawson,ACCOUNTANT,"London, UK",human resources,,True,ACTIVE,62461.79,2023-05-06,ru
856,Melissa Abbott,software engineer,Istambul,it,,True,Active ,129488.51,2023-09-20,tr
857,Elizabeth Holmes,SW Engineer,"London, UK",finance,,True,Terminated,108175.25,2020-08-19,tr
858,Nicole Phillips,various,Berlin ,Eng.,,True,Terminated,121767.22,2022-05-11,en
859,Steven Blevins,Software eng.,Dubai,PMO,,True,active,74007.18,2023-03-18,ru
860,Brian Porter MD,Hr Analyst,moscow,it,,False,ACTIVE,60033.56,2017-03-01,en
861,Vanessa Hatfield,Software Engineer,LONDON,engineering,,True,terminated,123138.97,2021-10-06,ru
862,Bonnie Valencia,Accountant,N/A,Project Management,,True,Active,78874.22,2020-10-29,ru
863,Holly Vega,data analyst,London,PM,,True,Active ,80411.11,2023-08-15,en
864,Tiffany Townsend,software engineer,New York City,Information Technology,,True,Active,114266.13,2019-02-10,ru
865,Austin Baker,Software Engineer,DUBAI,engineering,,True,terminated,110091.54,2023-06-28,ru
866,Antonio Mccormick,various,NYC,PM,,False,TERMINATED,74101.36,2023-01-02,ru
867,Lori Mason,Software eng.,new york,I.T.,,True,terminated,110180.36,2022-02-21,en
868,Michael Miller,hr analyst,Moskva,I.T.,,True,Terminated,63636.43,2016-11-28,ru
869,Lisa Ramirez,Accountant,dubai,I.T.,,True,Terminated,76123.47,2022-07-02,en
870,Jorge Harris,HR Analyst,new york,finance,,True,TERMINATED,64731.86,2022-02-28,en
871,Kimberly Myers,data analyst,dubai,ENG,,False,TERMINATED,66533.03,2023-04-25,tr
872,Sandra Becker,HR ANALYST,Moscow,project management,,True,Active,62934.51,2018-02-10,en
873,Michael Blair,Accountant,dubai,human resources,,True,Active,67570.32,2023-10-06,en
874,Amy Miller,civil Engineer,New York,Eng.,,True,Active ,76694.75,2021-07-10,ru
875,Jesse Lynch,CIVIL ENGINEER,MOSCOW,Eng.,,True,TERMINATED,80245.13,2022-03-28,ru
876,Patrick Yang,PROJECT MANAGER,NEW YORK,ENG,,True,TERMINATED,118861.45,2020-09-18,ru
877,Michael Miles,SW Engineer,london,Engineering,,True,Active ,109652.33,2017-08-07,en
878,Troy Mills,Accountant,NEW YORK,FIN,,True,ACTIVE,56308.76,2019-06-11,en
879,Michelle Jackson,Accountant,Istanbul ,ENG,,True,TERMINATED,77985.31,2016-08-16,ru
880,Richard Adams,Project Manager,NYC,Fin.,,False,Terminated,116999.37,2016-07-27,ru
881,Patricia Johnson,DATA ANALYST,New York,engineering,,False,Terminated,69962.44,2023-12-11,en
882,Denise Brown,Civil Engineer,Berlin ,Finance,,True,ACTIVE,92659.77,2023-10-05,tr
883,Laura Jones,ACCOUNTANT,"London, UK",ENG,,False,terminated,69188.86,2016-03-30,ru
884,Ian Porter,HR Analyst,Istanbul,Fin.,,True,TERMINATED,47200.13,2017-12-03,tr
885,Holly Scott,CIVIL ENGINEER,BERLIN,human resources,,True,Terminated,63592.51,2017-03-26,tr
886,Kenneth Sharp,hr analyst,DUBAI,Finance,,True,Terminated,57158.94,2020-09-29,ru
887,Jordan Williams,Accountant,Moskva ,Project Management,,True,Terminated,69031.22,2023-10-03,en
888,Dana Ruiz,Accountant,berlin,IT,,True,active,62928.4,2023-04-15,en
889,Chris Velazquez,DATA ANALYST,DUBAI,human resources,,True,TERMINATED,80881.05,2018-04-18,en
890,Kristen Sloan,HR ANALYST,Berlin ,Human Resources,,True,terminated,50572.25,2022-06-18,en
891,Jennifer Morris,HR Analyst,BERLIN,it,,True,ACTIVE,45655.61,2021-01-21,ru
892,Nathan Nelson,Data Analyst,moscow,finance,,True,ACTIVE,89685.13,2015-04-22,en
893,Jake Shaw,Software Engineer,London,Project Management,,True,terminated,90946.58,2016-01-16,en
894,Cassie Brock,civil Engineer,Berlin,engineering,,True,TERMINATED,71605.11,2020-05-11,ru
895,Dr. Andrea Marshall,civil Engineer,Berlin,Project Management,,True,Terminated,59002.64,2024-07-04,tr
896,Ryan Murphy,software engineer,new york,H.R.,,True,TERMINATED,86012.61,2016-06-08,tr
897,Aimee Gonzalez,Civil Engineer,istanbul,Project Management,,True,Terminated,87930.03,2016-09-12,tr
898,Elizabeth Dean,hr analyst,dubai,Finance,,True,terminated,60632.81,2023-10-14,en
899,Kevin Snyder,Data Analyst,New York,Project Management,,True,terminated,81687.58,2018-11-29,en
900,Christie Mccullough,TBD,MOSCOW,Human Resources,,True,TERMINATED,120699.52,2017-11-18,en
901,Danielle Smith,Software eng.,NEW YORK,Finance,,True,Active,73437.49,2016-01-24,tr
902,David Reed,HR Analyst,LONDON,IT,,True,terminated,52527.7,2020-10-18,tr
903,Sherry Tapia,PROJECT MANAGER,new york,Fin.,,True,active,109988.57,2015-02-28,en
904,Matthew Sweeney,SW Engineer,Dubai,engineering,,True,Active ,87353.62,2020-01-26,en
905,Ashley Moreno,CIVIL ENGINEER,LONDON,Information Technology,,True,Terminated,62452.78,2020-02-13,tr
906,Johnathan Brown,CIVIL ENGINEER,moscow,I.T.,,False,TERMINATED,76732.75,2016-05-07,tr
907,Michelle Davis DVM,Project Manager,DUBAI,ENG,,True,TERMINATED,74148.36,2024-12-06,tr
908,Kelly Haynes,HR ANALYST,istanbul,Engineering,,True,active,54066.4,2019-03-14,en
909,William Miller,Data Analyst,Moskva,it,,True,terminated,88566.99,2019-09-22,ru
910,Casey Wilkins,civil engineer,LONDON,ENG,,True,TERMINATED,67464.21,2015-08-31,ru
911,Keith Graham,Hr Analyst,istanbul,project management,,True,Active ,49834.28,2018-02-05,en
912,Cynthia Green,Hr Analyst,London,it,,True,ACTIVE,45269.23,2022-01-18,tr
913,Robert Haynes,civil Engineer,london,PM,,True,active,85170.01,2015-06-17,ru
914,Emily Nelson,accountant,New York,PMO,,True,Terminated,53091.5,2019-01-25,en
915,Dale Chan,civil engineer,"Dubai, UAE",PMO,,True,TERMINATED,91189.25,2017-10-26,ru
916,Brittney Martin,Hr Analyst,Moscow,H.R.,,True,Active ,47599.14,2024-05-23,tr
917,Jason Herrera,civil engineer,"London, UK",İnsan Kaynakları,,True,active,64544.57,2024-02-22,ru
918,Christine Parker,software engineer,Dubai,Fin.,,True,TERMINATED,93066.83,2022-01-26,ru
919,Bryan Moore,data Analyst,moscow,Project Management,,True,Terminated,67041.74,2015-07-15,ru
920,Samantha Terry,ACCOUNTANT,LONDON,engineering,,True,TERMINATED,60456.17,2018-09-29,ru
921,Russell Murphy,civil engineer,berlin,FIN,,True,Terminated,80579.0,2020-06-11,ru
922,David Kelly,HR ANALYST,New York City,finance,,True,active,52763.19,2021-04-12,tr
923,Megan Green,hr analyst,Istambul,IT,,True,Active ,48644.14,2019-04-27,en
924,Amanda Sullivan MD,n/a,DUBAI,IT,,True,terminated,77750.59,2017-06-15,en
925,Danielle Murray,CIVIL ENGINEER,Istambul,engineering,,True,active,74330.93,2017-02-26,ru
926,Brenda Smith,data Analyst,Istanbul ,Information Technology,,True,TERMINATED,67738.91,2017-08-19,ru
927,Vickie Anderson,PROJECT MANAGER,BERLIN,human resources,,False,Active,115873.97,2016-03-05,tr
928,Jacqueline Mccoy,SW Engineer,ISTANBUL,it,,True,Active ,97313.64,2021-04-12,ru
929,Lauren Green,Data Analyst,Berlin,Fin.,,False,ACTIVE,80160.41,2023-01-01,tr
930,Alison Brown,Hr Analyst,"London, UK",Eng.,,True,TERMINATED,52616.53,2019-07-26,en
931,Jill Anderson,CIVIL ENGINEER,BERLIN,İnsan Kaynakları,,True,active,76190.88,2021-09-29,en
932,Sandra Rivera,project manager,Istanbul,Project Management,,True,Active ,117451.49,2016-07-21,ru
933,Joel Jackson,Hr Analyst,Istanbul,FIN,,False,Terminated,51512.64,2015-12-01,ru
934,Samantha Foster,various,London,I.T.,,False,ACTIVE,55069.16,2015-04-24,tr
935,Michael Thompson,Hr Analyst,BERLIN,human resources,,True,Active,47424.14,2016-12-25,ru
936,Cody Ramirez,software engineer,dubai,it,,True,active,85258.25,2020-10-24,en
937,Amanda Harvey,Accountant,MOSCOW,engineering,,True,TERMINATED,61665.38,2018-10-17,en
938,Edward Jenkins,Hr Analyst,new york,Eng.,,False,ACTIVE,69558.64,2023-06-18,tr
939,Amy Ramirez,ACCOUNTANT,Moskva ,HR,,True,TERMINATED,58476.85,2022-01-09,ru
940,Curtis Wilkerson,software engineer,"London, UK",Project Management,,True,terminated,96466.79,2018-03-22,tr
941,Lydia Pham,hr analyst,Dubai,IT,,True,TERMINATED,59281.87,2015-04-25,en
942,Virginia Casey,accountant,New York City,ENG,,True,TERMINATED,75476.62,2017-05-28,en
943,Joshua Washington,Civil Engineer,london,ENG,,True,terminated,79520.68,2016-04-21,ru
944,Kathryn Price,Software Engineer,Moskva,finance,,False,Terminated,74208.51,2019-09-28,tr
945,Francis Robinson,software engineer,BERLIN,ENG,,True,Terminated,119771.23,2015-02-12,tr
946,Paula Brown,HR Analyst,"Dubai, UAE",H.R.,,False,active,67555.43,2023-04-20,ru
947,Kendra Wang DVM,PROJECT MANAGER,"Dubai, UAE",FIN,,True,terminated,89745.31,2024-06-29,ru
948,Ariel Sandoval,Software eng.,istanbul,IT,,True,active,119151.16,2017-09-17,ru
949,Robert Stark,software engineer,unknown,project management,,True,Active,67844.26,2016-12-19,ru
950,Zachary Robinson,Software Engineer,london,H.R.,,False,TERMINATED,76957.61,2024-10-08,ru
951,Rebecca Kelly,accountant,Moskva,I.T.,,False,ACTIVE,70542.88,2016-11-26,tr
952,Sarah Thompson,Civil Engineer,NYC,human resources,,False,Active ,57336.7,2023-07-19,tr
953,Renee Wolfe,civil Engineer,Moskva ,IT,,True,Terminated,70470.69,2017-10-21,ru
954,Alyssa Haynes,SW Engineer,"Dubai, UAE",project management,,True,Active,112513.6,2016-10-18,ru
955,Kristy Hart,hr analyst,Dubai,PM,,True,Terminated,58537.46,2018-12-16,en
956,William Keith,data Analyst,"London, UK",PMO,,True,Terminated,66823.05,2017-10-04,en
957,Eric Henry Jr.,DATA ANALYST,dubai,it,,True,TERMINATED,82722.74,2020-04-10,en
958,Daniel Fox,Civil Engineer,Berlin ,Fin.,,True,ACTIVE,61268.77,2019-12-20,en
959,Thomas Harris,PROJECT MANAGER,dubai,project management,,True,Active ,110041.84,2023-04-13,en
960,Mitchell Sellers,data analyst,LONDON,IT,,False,active,87206.01,2019-01-01,en
961,Erica Johnson,CIVIL ENGINEER,dubai,ENG,,True,TERMINATED,72864.68,2023-12-31,tr
962,Sylvia Schroeder,civil Engineer,istanbul,Eng.,,True,Active ,66249.38,2016-08-23,ru
963,Shannon Yu,Software eng.,Moscow,Eng.,,True,terminated,103101.4,2021-05-31,en
964,Tom Foster,project manager,London,PM,,True,terminated,101201.55,2023-11-14,tr
965,Eric Taylor,PROJECT MANAGER,ISTANBUL,Finance,,True,terminated,99516.14,2020-10-03,ru
966,Travis Conner,hr analyst,Berlin,PM,,True,ACTIVE,69903.85,2022-05-13,ru
967,Marie Thompson,various,Dubai,Finance,,True,ACTIVE,67613.37,2018-10-06,ru
968,Melissa Mcfarland,HR ANALYST,Berlin ,PM,,True,TERMINATED,52041.03,2024-01-13,tr
969,Courtney Chapman,hr analyst,NEW YORK,Human Resources,,True,active,46623.98,2015-11-05,en
970,Eric Barker,Hr Analyst,Dubai,Finance,,False,TERMINATED,48049.46,2015-11-29,en
971,Nicholas Rush,Data Analyst,Moscow,H.R.,,True,active,68541.53,2022-12-10,ru
972,Jenna Gamble,data analyst,berlin,PM,,True,terminated,57784.54,2021-06-14,en
973,Amanda Guzman,HR ANALYST,Dubai,human resources,,True,Active,65901.01,2017-06-12,ru
974,Tracy Walker,DATA ANALYST,NYC,Engineering,,False,terminated,57197.4,2024-03-03,ru
975,Taylor Taylor,PROJECT MANAGER,MOSCOW,Human Resources,,True,TERMINATED,103909.78,2020-01-21,ru
976,Cynthia Haas,Project Manager,"Dubai, UAE",Fin.,,True,TERMINATED,79514.25,2020-03-19,ru
977,Stephen Davis,Software Engineer,New York City,PMO,,True,Active ,66591.19,2022-02-02,en
978,Margaret Tanner,Data Analyst,LONDON,H.R.,,True,Active,55573.63,2020-07-30,ru
979,Derek Wright,HR Analyst,ISTANBUL,I.T.,,True,TERMINATED,55821.41,2015-09-02,ru
980,David Rodriguez,Accountant,Moscow,Fin.,,True,Active,64826.95,2022-01-30,en
981,James Oconnor,accountant,NYC,Information Technology,,True,ACTIVE,61200.64,2020-04-23,en
982,Stacey Snyder,HR Analyst,MOSCOW,Fin.,,True,TERMINATED,66796.84,2023-10-28,ru
983,Joshua Garcia,Data Analyst,BERLIN,I.T.,,True,ACTIVE,75029.62,2024-02-14,en
984,Sean Curtis,accountant,"London, UK",HR,,True,terminated,52439.23,2023-03-01,ru
985,Carla Jones,PROJECT MANAGER,MOSCOW,project management,,True,ACTIVE,72951.06,2024-04-01,tr
986,Elizabeth Flores,SW Engineer,london,FIN,,True,Active,103843.17,2017-03-09,tr
987,Angela Jackson,software engineer,,Eng.,,True,Terminated,84246.72,2016-08-27,ru
988,Nicholas Payne,Accountant,"Dubai, UAE",it,,True,terminated,63678.3,2021-07-30,en
989,Anna Wheeler,TBD,New York,Human Resources,,False,Terminated,111590.22,2019-06-09,en
990,Karen Johnson,PROJECT MANAGER,NEW YORK,HR,,True,active,105683.21,2016-02-23,tr
991,Carmen Preston,Project Manager,istanbul,HR,,True,Active ,73478.83,2023-11-09,ru
992,Brian Harris,Hr Analyst,dubai,IT,,True,active,66716.63,2015-04-10,en
993,Michael Bowen,Civil Engineer,dubai,Project Management,,True,Active,60506.92,2019-06-10,en
994,Deborah Campbell,data Analyst,BERLIN,Project Management,,True,active,56260.2,2015-11-27,tr
995,Anthony Armstrong,HR Analyst,NEW YORK,Eng.,,True,ACTIVE,54357.51,2017-11-15,ru
996,Brittany Ward,CIVIL ENGINEER,ISTANBUL,Fin.,,True,terminated,93709.39,2016-04-06,en
997,Edward Stanley,ACCOUNTANT,London,engineering,,True,TERMINATED,76599.56,2022-01-08,en
998,Christina Johnson,project manager,BERLIN,Engineering,,True,Active,80317.63,2019-05-20,tr
999,Edgar Miller,Data Analyst,Istambul,PM,,True,active,84843.85,2015-01-01,ru
1000,Elizabeth Sanders,civil engineer,"London, UK",it,,True,terminated,93837.61,2022-05-01,en
1001,Matthew Davis MD,HR ANALYST,New York,HR,,False,terminated,60917.74,2020-05-05,en
1002,Stephen Wood,SW Engineer,Moscow,human resources,,True,terminated,96182.12,2022-08-09,ru
1003,Dennis Marshall,Software eng.,Moscow,PMO,,True,active,67862.19,2018-02-27,tr
1004,Derrick Brown,DATA ANALYST,london,Finance,,True,Active,83362.39,2024-08-11,ru
1005,Mary Miller,Project Manager,Berlin ,Engineering,,True,ACTIVE,93623.76,2021-03-06,tr
1006,Joshua Arellano,Hr Analyst,ISTANBUL,Fin.,,True,Terminated,64182.83,2022-07-30,tr
1007,Kristen Randall,Accountant,LONDON,Project Management,,True,ACTIVE,69363.92,2024-12-23,en
1008,Jennifer Nichols,ACCOUNTANT,NEW YORK,ENG,,True,Active,73768.33,2024-11-16,en
1009,Karen Keith,accountant,Berlin,IT,,True,TERMINATED,54941.06,2016-04-23,ru
1010,Blake Orr,ACCOUNTANT,DUBAI,Information Technology,,True,terminated,72494.79,2022-03-22,ru
1011,Kathryn Lester,civil Engineer,istanbul,İnsan Kaynakları,,True,active,67262.24,2022-02-27,en
1012,Megan Oliver,project manager,Istanbul,Human Resources,,True,Active,104024.08,2019-01-04,tr
1013,Peter Thompson,Project Manager,London,I.T.,,True,terminated,100962.89,2022-08-13,ru
1014,Dr. Rhonda Martinez,CIVIL ENGINEER,MOSCOW,FIN,,True,Terminated,85791.5,2022-09-06,ru
1015,William Graham,civil Engineer,MOSCOW,H.R.,,False,TERMINATED,64815.58,2019-04-05,tr
1016,Lori Flowers MD,CIVIL ENGINEER,new york,unassigned,,True,TERMINATED,89185.69,2021-08-27,tr
1017,Suzanne Jones,accountant,Moskva ,Project Management,,True,Terminated,61645.34,2021-07-26,en
1018,James Nguyen,project manager,"Dubai, UAE",Eng.,,True,ACTIVE,91336.58,2020-05-28,ru
1019,Jimmy Marks,software engineer,Istanbul,project management,,True,terminated,121261.76,2024-01-25,tr
1020,Lisa Mills,hr analyst,TBD,engineering,,True,Terminated,62473.03,2021-02-04,en
1021,Jason Hernandez,Software eng.,"London, UK",HR,,False,active,122055.77,2017-09-23,en
1022,Olivia Ayers,accountant,Moscow,Engineering,,True,Active ,66377.57,2022-05-12,en
1023,Kristine Garcia,Civil Engineer,Berlin ,İnsan Kaynakları,,True,Active,84865.69,2015-02-19,en
1024,Joseph Cooper,project manager,BERLIN,IT,,True,terminated,110061.26,2016-02-10,en
1025,James Washington,accountant,London,engineering,,True,Active ,79620.85,2024-06-01,tr
1026,Amanda Hill,civil Engineer,new york,Fin.,,True,ACTIVE,56106.61,2021-10-19,en
1027,Lee Steele,Data Analyst,dubai,PMO,,True,ACTIVE,57626.94,2022-11-25,en
1028,Steve Rivera,SW Engineer,Dubai,FIN,,True,TERMINATED,124612.2,2018-06-16,ru
1029,Patrick Mccall,SW Engineer,Berlin ,project management,,True,Active ,99628.04,2018-01-16,ru
1030,Alicia Roth,HR Analyst,berlin,FIN,,True,Terminated,53374.96,2022-07-06,tr
1031,Douglas Vasquez,HR ANALYST,Istanbul ,ENG,,True,terminated,59543.73,2022-02-28,en
1032,Annette Melton,data Analyst,Istanbul ,finance,,True,terminated,80096.45,2017-11-09,tr
1033,William Ramos,Accountant,moscow,H.R.,,True,active,78023.66,2021-07-18,ru
1034,Debra Butler,civil Engineer,Berlin ,ENG,,False,TERMINATED,72486.89,2023-07-11,en
1035,Chelsea Lewis,ACCOUNTANT,Moscow,Finance,,True,terminated,77772.43,2021-05-09,en
1036,Natalie Malone,Project Manager,Moscow,FIN,,True,Active,100183.06,2017-08-26,en
1037,Samantha Robertson,HR Analyst,Moskva ,I.T.,,True,terminated,45436.01,2018-01-09,ru
1038,Eric Hunter,HR Analyst,Moscow,Eng.,,True,TERMINATED,49338.58,2018-06-17,ru
1039,Samuel Suarez,hr analyst,Berlin ,project management,,True,Active ,56063.19,2019-04-07,en
1040,Corey Whitaker,SW Engineer,BERLIN,Eng.,,True,terminated,105016.46,2022-11-21,en
1041,Danielle Bryant,HR Analyst,Berlin ,Eng.,,True,Terminated,51219.14,2020-04-07,en
1042,Michele Hill,data analyst,dubai,H.R.,,True,TERMINATED,68333.98,2016-01-02,ru
1043,Kathy Reid,Project Manager,NYC,ENG,,True,terminated,112682.35,2024-06-26,en
1044,Andre Watson,Civil Engineer,LONDON,human resources,,True,active,76010.15,2019-11-21,ru
1045,Cassandra Harrell,hr analyst,istanbul,PM,,True,active,59315.23,2023-04-24,en
1046,Hannah Martin,HR Analyst,NEW YORK,PMO,,True,Active,46926.19,2020-12-27,en
1047,Nicole Barker,accountant,LONDON,engineering,,True,active,55153.84,2015-08-21,ru
1048,James Martin,HR Analyst,istanbul,H.R.,,True,ACTIVE,51981.93,2017-10-13,en
1049,Traci Vincent,hr analyst,Dubai,H.R.,,True,Terminated,57248.91,2024-12-19,tr
1050,Megan Adams,PROJECT MANAGER,LONDON,Information Technology,,True,terminated,94986.33,2019-02-14,ru
1051,Alejandro Deleon,SW Engineer,,PMO,,True,terminated,77915.69,2020-01-17,tr
1052,Alexa Buck,HR Analyst,dubai,Fin.,,True,Active,51323.0,2017-04-18,ru
1053,Lindsay Smith,hr analyst,Istambul,human resources,,False,Terminated,56627.24,2021-09-16,ru
1054,Robert Torres,misc,NEW YORK,Information Technology,,True,ACTIVE,67413.67,2022-12-22,tr
1055,Maria Coleman,HR ANALYST,New York,İnsan Kaynakları,,True,Active ,64962.78,2015-07-28,tr
1056,Gregory King,software engineer,Berlin,PMO,,True,Active,89565.12,2017-12-30,en
1057,Michael Holloway,SW Engineer,istanbul,İnsan Kaynakları,,False,terminated,84689.17,2019-09-07,en
1058,Brian Hunt,Civil Engineer,LONDON,Engineering,,True,ACTIVE,86480.49,2022-07-18,ru
1059,Sarah Brooks,ACCOUNTANT,Moscow,PM,,True,Terminated,57742.5,2018-09-16,tr
1060,Lisa Evans,DATA ANALYST,DUBAI,it,,True,Active,70185.57,2023-02-14,ru
1061,Arthur Mcneil,Civil Engineer,Moskva ,FIN,,True,Active,64949.52,2020-09-02,ru
1062,Shannon Green,project manager,"London, UK",PM,,True,Active,117424.58,2015-08-22,ru
1063,Stephanie Evans,software engineer,"London, UK",Eng.,,False,Terminated,80319.35,2021-08-07,en
1064,Ralph Yoder,HR Analyst,"London, UK",ENG,,True,terminated,59836.15,2023-04-09,en
1065,Rebekah Greene,Civil Engineer,Istanbul ,PMO,,True,active,56307.39,2024-04-09,tr
1066,Melanie Griffith,HR ANALYST,NEW YORK,Human Resources,,False,terminated,59571.59,2017-02-26,en
1067,Yolanda Green,Accountant,"London, UK",HR,,False,ACTIVE,63870.1,2020-10-09,en
1068,James Johnson,SW Engineer,london,Finance,,True,Active ,88318.87,2019-07-01,ru
1069,Laura Lee,Hr Analyst,ISTANBUL,finance,,False,Active,46468.7,2016-05-31,en
1070,Courtney Nichols,DATA ANALYST,Dubai,FIN,,True,Active ,59291.65,2021-08-04,ru
1071,Susan Powers,project manager,dubai,Project Management,,True,terminated,72445.61,2024-02-11,ru
1072,Sarah Pittman,HR ANALYST,"London, UK",unassigned,,True,TERMINATED,67887.33,2017-10-23,ru
1073,Catherine Davis,Civil Engineer,MOSCOW,finance,,True,Active ,91292.28,2022-01-30,ru
