employee_id,full_name,role,city,department_id,is_payroll,employee_status,hire_date
2275,Michael Spencer,HR Analyst,London,5,True,active,2017-04-15
2276,Patrick Blankenship,Project Manager,Dubai,2,True,terminated,2017-04-17
2278,Melody Griffin,Data Analyst,London,4,True,terminated,2022-09-30
2279,Joshua Kramer,Accountant,Dubai,5,True,terminated,2021-09-21
2280,Melissa Barron,Data Analyst,London,4,True,active,2021-06-11
2282,Andrew Cook,Data Analyst,Istanbul,5,True,terminated,2017-10-02
2283,Natalie Martinez,Accountant,New York,5,True,active,2021-05-26
2284,Diane Davis DDS,Accountant,Berlin,3,True,active,2021-09-02
2285,Nicole Moore,Data Analyst,Istanbul,2,True,terminated,2018-09-14
2286,Robert Vargas,Civil Engineer,London,4,True,active,2016-05-16
2287,Raymond Barber,HR Analyst,Dubai,4,False,active,2018-07-06
2288,Mrs. Amy Watson,Data Analyst,Berlin,5,False,active,2021-02-05
2289,Heather Williams,HR Analyst,Dubai,1,False,terminated,2017-03-01
2290,Belinda Evans,HR Analyst,Moscow,1,False,terminated,2022-05-03
2291,Jody Bird,HR Analyst,Berlin,5,True,terminated,2021-08-26
2292,Virginia Cunningham,Civil Engineer,Berlin,5,True,terminated,2024-07-16
2293,Lori Ferguson,Civil Engineer,Dubai,5,False,active,2017-03-08
2294,Hayley Mitchell,Civil Engineer,Berlin,2,True,active,2020-04-13
2295,Michelle Chambers,Software Engineer,New York,5,True,terminated,2017-01-12
2296,Kelly Wright,Civil Engineer,Dubai,1,True,terminated,2015-07-16
2297,Kevin Carson,Data Analyst,Moscow,1,True,active,2020-07-21
2298,Brent Dawson,HR Analyst,Dubai,1,True,active,2021-10-15
2299,Angela Brown,Accountant,Moscow,4,True,active,2017-06-08
2300,Karen Griffin,Project Manager,Moscow,1,True,active,2015-11-05
2301,Joseph Chapman,Civil Engineer,Berlin,1,True,terminated,2015-02-17
2302,Jennifer Baker,Software Engineer,Dubai,5,True,terminated,2024-05-05
2304,Samantha Thomas,Data Analyst,London,3,True,terminated,2016-01-28
2305,Michael Anderson,Civil Engineer,New York,2,True,terminated,2023-10-10
2306,Sharon Wilson,Software Engineer,London,5,True,active,2018-06-17
2307,John Francis,Accountant,Berlin,3,True,terminated,2020-07-04
2308,Jaclyn Crane,Project Manager,New York,2,False,active,2018-10-25
2309,Jennifer Martinez,Accountant,New York,1,True,terminated,2018-10-22
2310,Amanda Hernandez,HR Analyst,Moscow,2,True,active,2021-12-29
2311,William Turner,HR Analyst,New York,2,True,active,2017-07-15
2312,Dr. Charles Lawrence,Civil Engineer,Moscow,1,True,active,2024-05-11
2313,Steven Small,HR Analyst,Berlin,3,True,active,2024-09-15
2314,Robert Burns,Data Analyst,Dubai,5,True,active,2023-08-30
2315,Gregory Harrell,Accountant,London,3,True,terminated,2018-05-15
2316,Kenneth Knight,Data Analyst,Berlin,2,True,terminated,2020-03-23
2317,Rachael Alvarez,Project Manager,Dubai,5,True,active,2016-10-12
2318,Lisa Gill,Software Engineer,New York,4,False,terminated,2022-10-23
2319,Julia Cole,Data Analyst,London,2,False,terminated,2021-10-10
2320,Sean Nguyen,HR Analyst,Moscow,2,True,active,2017-06-19
2321,Mary Ortiz,Civil Engineer,Dubai,1,False,terminated,2020-03-04
2322,James Weaver,Accountant,New York,2,True,terminated,2018-02-07
2323,Stacy Fitzgerald,Accountant,London,5,False,active,2018-05-20
2324,Sharon Mann,Accountant,Berlin,3,False,terminated,2019-07-11
2325,Rebecca Zimmerman,Accountant,Dubai,1,True,active,2020-07-04
2326,Becky Hansen,Civil Engineer,Berlin,2,True,active,2015-02-26
2328,Kelly Lopez,Civil Engineer,London,3,True,terminated,2024-09-14
2330,Catherine Smith,Data Analyst,Istanbul,1,True,terminated,2015-05-13
2331,Danielle Thornton,HR Analyst,Berlin,2,True,terminated,2024-11-06
2333,Jennifer Williams,Software Engineer,London,3,True,active,2024-03-13
2334,Allison Kim,HR Analyst,Dubai,5,True,active,2022-09-24
2335,Scott Stewart,Software Engineer,New York,4,True,terminated,2019-10-08
2336,Brian Garcia,Project Manager,Istanbul,1,True,active,2023-12-19
2338,Eric Russell,Project Manager,New York,5,True,active,2021-07-24
2341,Jason Nguyen,Project Manager,Istanbul,2,True,active,2017-12-29
2343,Paul Willis,HR Analyst,Berlin,4,True,terminated,2021-01-04
2344,Paul Cruz Jr.,Accountant,Dubai,1,True,terminated,2024-04-25
2345,John Russell,Project Manager,New York,2,True,terminated,2024-12-04
2346,Mr. David Mercado,Accountant,Berlin,3,True,terminated,2018-11-29
2347,Victor Leonard,Project Manager,Dubai,3,True,active,2015-01-23
2348,Justin Glover,Project Manager,Dubai,5,True,terminated,2015-05-14
2349,Jason Miller,Accountant,Berlin,3,True,active,2021-09-27
2351,William Casey,Civil Engineer,Dubai,1,True,active,2017-04-07
2352,Jessica Buck,Project Manager,London,3,True,terminated,2017-03-16
2353,Aaron Marshall,Project Manager,Berlin,3,True,active,2015-12-30
2354,Donna Stanton,Software Engineer,Istanbul,4,True,terminated,2022-02-09
2355,Timothy Olson,Civil Engineer,Istanbul,2,True,active,2020-04-21
2358,Amber Stevenson,Accountant,London,3,False,terminated,2020-08-12
2359,Elizabeth Foster,Software Engineer,Moscow,5,True,active,2020-07-24
2360,Charles Hawkins,Software Engineer,London,5,True,active,2024-09-17
2362,Emily Fleming,Data Analyst,Istanbul,3,True,terminated,2017-12-30
2363,Dean Mullins,Civil Engineer,Berlin,5,True,active,2016-09-24
2364,David Bird,HR Analyst,Berlin,1,True,active,2021-09-25
2365,Joe Greene,Project Manager,Istanbul,4,True,active,2024-06-09
2367,John Valenzuela,Accountant,Berlin,1,True,active,2015-08-18
2368,Jennifer Woodard,HR Analyst,New York,3,True,terminated,2018-01-14
2369,Pamela Medina,Project Manager,New York,2,False,active,2018-01-29
2371,Ronnie Powers,Civil Engineer,New York,1,True,terminated,2020-02-01
2372,Heather Hess,Accountant,Moscow,1,True,terminated,2016-07-11
2373,Heather Thompson,Civil Engineer,New York,4,True,terminated,2021-09-29
2374,Melissa Smith,Civil Engineer,Istanbul,3,True,active,2020-07-12
2375,Timothy Wallace,Project Manager,New York,2,True,active,2017-10-14
2376,Alejandro Campbell,Civil Engineer,Berlin,5,True,active,2021-05-20
2377,Heather Davis,Data Analyst,Dubai,4,False,terminated,2016-04-25
2379,Johnny Cox,Project Manager,London,4,True,active,2022-02-22
2380,Tanner Mann,Project Manager,Moscow,3,True,active,2023-12-27
2381,Craig Nicholson,HR Analyst,Moscow,5,True,terminated,2021-11-14
2382,Sergio Carroll,Civil Engineer,Moscow,5,True,active,2018-08-08
2383,Juan Keller MD,HR Analyst,Moscow,4,True,terminated,2019-09-18
2384,Krystal Jones,Civil Engineer,Berlin,1,True,terminated,2016-10-24
2386,Crystal Mills,Accountant,Istanbul,5,True,active,2019-08-16
2387,Cheryl Gregory,HR Analyst,London,2,True,active,2018-04-11
2388,Melissa Patel MD,Project Manager,New York,4,True,terminated,2024-03-14
2389,Jordan Pace,Accountant,London,4,True,terminated,2020-01-01
2390,Terri Williams,Accountant,Moscow,3,False,terminated,2017-03-13
2391,Jessica Carney,Accountant,New York,2,True,terminated,2015-09-19
2392,Michael Owens,HR Analyst,Dubai,2,True,terminated,2020-06-13
2393,Peter Stephenson,Data Analyst,Berlin,1,True,active,2020-08-15
2394,Donald Fisher,Accountant,Moscow,3,True,terminated,2019-03-04
2395,Aaron Lee,Civil Engineer,Berlin,5,True,terminated,2017-12-05
2396,Kenneth Johnson,Software Engineer,New York,3,False,active,2017-10-26
2397,Vanessa Coleman,HR Analyst,Istanbul,1,True,terminated,2015-12-06
2398,David Martin,Data Analyst,Berlin,5,True,terminated,2015-07-23
2399,Mark Davis,HR Analyst,Moscow,2,True,terminated,2015-07-15
2401,Felicia Wright,Project Manager,London,5,True,active,2016-01-27
2402,David Peterson,Civil Engineer,New York,3,True,active,2015-11-11
2403,Gavin Bauer,Software Engineer,Berlin,2,True,terminated,2024-05-10
2404,Patricia Harvey,Accountant,Moscow,2,True,terminated,2015-06-27
2405,Lori Riley,Software Engineer,Istanbul,4,False,terminated,2019-09-21
2407,Ryan Brown,Accountant,Berlin,1,True,terminated,2024-07-11
2408,Thomas Ramos,Project Manager,London,2,False,active,2018-08-02
2409,Mark Jones,Software Engineer,London,4,True,active,2022-08-31
2410,Kristin Phillips,Accountant,London,3,True,active,2021-02-07
2411,Brendan Walton,Accountant,Moscow,1,True,active,2017-09-02
2412,Kyle Keller,HR Analyst,New York,3,True,active,2017-08-13
2413,James Pope,Software Engineer,London,2,False,terminated,2021-03-10
2414,Lisa Morgan,Civil Engineer,Istanbul,5,True,terminated,2016-01-22
2415,Rachel Gibson,Civil Engineer,Dubai,5,True,active,2021-02-23
2416,Corey Garcia,Software Engineer,Istanbul,4,True,terminated,2022-11-24
2417,Andrea Clarke,Data Analyst,Dubai,3,True,active,2015-01-28
2418,Kenneth Walsh,Software Engineer,New York,2,True,terminated,2019-08-10
2419,Jason Hardy,Accountant,Istanbul,1,False,active,2021-08-03
2420,David Robles,Accountant,Moscow,3,False,terminated,2020-11-30
2421,Eric Graham,Software Engineer,New York,4,True,active,2016-02-16
2422,Nicole Collins,Project Manager,Berlin,4,True,active,2021-04-24
2423,Patricia Hernandez,Civil Engineer,Moscow,2,True,active,2022-06-08
2424,Grant Wood,Project Manager,New York,5,True,active,2019-09-01
2425,Kevin Gregory,Accountant,London,3,True,active,2021-10-23
2426,Jonathon Conley,Data Analyst,New York,5,True,active,2016-08-15
2427,Jennifer Gonzalez,Data Analyst,Moscow,2,True,terminated,2021-05-17
2429,Michael Neal,HR Analyst,Dubai,3,True,terminated,2020-07-03
2430,Ms. Erin Lane,Accountant,London,1,True,terminated,2021-05-26
2432,Jesse Mccormick,Software Engineer,New York,3,False,terminated,2018-05-21
2434,David Hanson,Data Analyst,Berlin,5,True,terminated,2021-11-10
2435,Nicholas Cisneros,Software Engineer,Istanbul,5,True,terminated,2017-07-22
2436,Patrick Harris,Civil Engineer,Dubai,3,False,active,2018-11-29
2437,William Cox,Civil Engineer,Berlin,1,True,terminated,2024-09-03
2439,Cory Willis,Software Engineer,New York,1,True,active,2016-10-28
2441,Christopher Mcclure,Software Engineer,Istanbul,2,True,active,2015-07-27
2442,Gina Spencer,Accountant,Berlin,1,True,active,2016-12-27
2443,Alex Cameron,Software Engineer,Istanbul,3,True,terminated,2015-12-18
2445,Richard Rodriguez,Software Engineer,New York,3,True,terminated,2018-05-30
2448,Yolanda Keith,Civil Engineer,Moscow,4,True,active,2019-07-10
2449,Ana Thomas,Data Analyst,Berlin,5,True,terminated,2018-09-01
2451,James Greene,Project Manager,New York,2,True,active,2016-08-27
2452,Dana Williams,Software Engineer,Dubai,4,True,active,2023-07-01
2453,Chelsea Nichols,Software Engineer,Istanbul,5,True,terminated,2022-02-11
2455,Shelley York,Project Manager,Moscow,2,True,active,2018-02-06
2456,Stacey Clark,Software Engineer,London,3,True,active,2021-07-07
2457,John Alvarado,Accountant,New York,2,True,active,2022-04-20
2458,Jordan Potter,Project Manager,Berlin,4,True,active,2019-02-13
2460,Frank Brooks,Civil Engineer,Moscow,4,True,terminated,2019-03-28
2461,Michelle Simpson,HR Analyst,London,2,True,terminated,2018-02-12
2462,James Morse,Project Manager,Istanbul,3,True,active,2019-08-21
2463,Amanda Robinson,Civil Engineer,Dubai,1,True,terminated,2019-07-05
2464,Scott Foster,Project Manager,Dubai,3,True,terminated,2024-09-17
2465,Stephen Duncan,Data Analyst,London,1,False,active,2021-12-23
2466,Jacqueline Pierce,Data Analyst,Dubai,3,True,terminated,2021-07-09
2469,Jessica Mcdonald,Civil Engineer,Moscow,1,True,terminated,2019-09-28
2471,Christopher Hall,HR Analyst,Istanbul,4,False,terminated,2018-04-20
2472,Heather Miller,Civil Engineer,Moscow,1,True,active,2023-01-31
2473,Kayla Schneider,Software Engineer,Istanbul,2,True,active,2024-12-29
2474,Tammy Garcia,Software Engineer,Berlin,5,True,terminated,2015-11-10
2475,Andrew Gonzalez,Accountant,Istanbul,5,True,active,2018-01-31
2476,Gary Turner,Project Manager,Moscow,3,True,terminated,2018-02-23
2477,Melinda Hill,Project Manager,Berlin,4,True,active,2018-09-19
2479,Nancy Gaines,Data Analyst,Berlin,4,True,terminated,2016-07-28
2480,Elijah Short,HR Analyst,Dubai,1,False,terminated,2023-06-23
2481,Jennifer Sullivan,Civil Engineer,Dubai,3,True,terminated,2024-10-31
2482,Mary Kennedy,Data Analyst,Dubai,1,True,terminated,2020-07-18
2483,Paige Hernandez,Civil Engineer,Moscow,3,True,terminated,2015-04-05
2484,Darrell Curry,Software Engineer,New York,4,True,terminated,2020-07-31
2486,Miranda Murray,Civil Engineer,Dubai,3,True,active,2024-10-23
2487,Emily Lopez,HR Analyst,Dubai,5,True,terminated,2020-08-10
2488,Melissa Clark,Accountant,Berlin,3,False,terminated,2015-08-31
2489,Justin Brooks,HR Analyst,Berlin,3,True,active,2016-11-11
2490,Bethany Harding,Civil Engineer,New York,1,True,active,2024-12-17
2491,Robert Flowers,Data Analyst,Dubai,3,False,active,2024-03-19
2492,Jason Jennings,Accountant,New York,1,True,active,2015-08-05
2493,Richard Medina,Data Analyst,New York,2,True,terminated,2023-05-23
2494,Alexander Floyd,Project Manager,Istanbul,3,True,active,2023-01-09
2495,Brittany Cisneros,Data Analyst,New York,2,True,terminated,2016-09-23
2497,Sharon Baird,Accountant,New York,2,True,active,2020-07-23
2498,James Ferguson,Accountant,Moscow,5,True,terminated,2018-02-22
2500,Steven Davis,Software Engineer,London,4,True,terminated,2020-03-09
2502,Katherine Lopez,Civil Engineer,Dubai,5,True,terminated,2022-02-02
2503,Victor Campbell,Accountant,New York,1,True,terminated,2016-05-24
2504,Matthew Jones,Project Manager,London,2,True,active,2016-09-25
2505,Joseph Jackson,Software Engineer,Berlin,2,True,terminated,2021-10-12
2506,Jennifer Moore,Software Engineer,Dubai,5,True,active,2024-09-05
2508,Troy Glenn,Project Manager,London,4,True,active,2015-11-27
2509,Daniel Reynolds,Civil Engineer,Berlin,2,True,terminated,2015-06-05
2510,Karen Munoz,HR Analyst,Dubai,3,True,terminated,2017-12-21
2511,Laurie Shaw,Data Analyst,Istanbul,2,True,active,2015-02-18
2512,Desiree Smith,HR Analyst,London,4,True,terminated,2024-11-02
2515,Julia Johnston,Data Analyst,London,3,True,terminated,2019-03-09
2516,Donna Ibarra,Software Engineer,Dubai,5,True,active,2016-10-03
2517,Michael Dawson,HR Analyst,Berlin,3,False,terminated,2021-12-30
2520,Judith Bartlett,Project Manager,New York,4,True,terminated,2024-04-17
2521,Keith Long,Accountant,Istanbul,4,True,terminated,2018-03-25
2522,Cynthia Harrell,Data Analyst,Istanbul,3,True,terminated,2019-05-01
2523,Mark Carter,Accountant,Dubai,3,True,active,2015-05-18
2524,Melissa Bowen,Accountant,Berlin,5,True,terminated,2019-11-24
2525,Johnny Riddle,Civil Engineer,Dubai,4,True,active,2016-10-17
2526,Whitney Jones,Data Analyst,Berlin,1,True,terminated,2019-12-02
2527,Randall Nguyen,Project Manager,Moscow,4,True,terminated,2019-06-02
2528,David Hunter,Civil Engineer,Istanbul,5,True,active,2024-12-28
2529,Benjamin Neal,Civil Engineer,Istanbul,2,True,terminated,2016-08-04
2530,Jane Reese,Software Engineer,New York,3,True,active,2021-10-17
2531,Jennifer Smith,Project Manager,Dubai,1,True,active,2021-01-04
2532,Thomas Murphy,Data Analyst,Berlin,4,False,active,2017-09-08
2533,Kari Jones,Data Analyst,London,1,True,terminated,2022-02-21
2534,Dana Dodson,HR Analyst,Istanbul,4,True,terminated,2019-03-15
2536,Albert Garcia,HR Analyst,Dubai,2,True,active,2023-12-25
2537,Joseph Myers,Civil Engineer,Istanbul,3,True,active,2020-09-25
2538,Phillip Byrd,Civil Engineer,New York,4,True,terminated,2019-09-07
2539,Hunter Robinson,Civil Engineer,Berlin,5,True,terminated,2023-06-07
2541,Sara Cain,Software Engineer,New York,2,True,active,2020-06-20
2542,Michelle Prince,HR Analyst,London,3,False,active,2016-11-28
2543,Eric Williams,Data Analyst,Berlin,2,True,active,2021-07-20
2544,Raymond Wang,HR Analyst,Istanbul,1,True,active,2015-03-23
2545,Jade Allen,Data Analyst,Moscow,5,True,terminated,2022-10-23
2546,Javier Hays,Civil Engineer,New York,5,True,active,2020-11-13
2547,Corey Caldwell,Data Analyst,New York,4,True,active,2024-10-31
2548,Stephen Robles,Data Analyst,Dubai,5,True,terminated,2015-07-08
2549,Carol Jackson,Data Analyst,Moscow,5,True,active,2016-11-19
2550,Brian Murphy,HR Analyst,Istanbul,5,True,terminated,2021-10-19
2551,Chelsey Clark,Civil Engineer,Moscow,2,True,terminated,2020-02-04
2552,Teresa Martinez,Data Analyst,Moscow,1,True,active,2023-02-09
2553,Howard Thompson,Civil Engineer,London,2,True,terminated,2015-05-30
2554,Eugene Price,Software Engineer,Istanbul,2,True,terminated,2018-07-09
2555,Austin Briggs,HR Analyst,Berlin,1,True,active,2015-03-01
2556,Jackie Jones,Accountant,Berlin,2,False,terminated,2021-12-13
2558,Mrs. Kimberly Mooney,Project Manager,London,3,True,terminated,2021-04-02
2559,Carolyn Haley,Software Engineer,New York,1,True,terminated,2024-10-03
2560,Vicki Horton,Data Analyst,Berlin,2,True,active,2017-06-30
2561,Valerie Benson,HR Analyst,Istanbul,1,True,terminated,2024-05-01
2562,Mark Henson,HR Analyst,Moscow,5,False,active,2018-07-14
2563,Samuel Olson,Civil Engineer,Dubai,3,True,terminated,2023-02-03
2564,Lee Richards,Civil Engineer,New York,1,True,terminated,2016-10-18
2565,Martin Hall,Project Manager,Berlin,5,True,active,2019-06-19
2566,Virginia Hall,Software Engineer,Berlin,3,True,terminated,2023-06-02
2567,Stephanie Parker,Accountant,Istanbul,1,True,active,2020-05-03
2568,Nicole Harvey,Accountant,New York,4,True,active,2018-01-28
2569,James Phillips,Data Analyst,Dubai,2,True,terminated,2024-03-22
2570,Dan Johnson,Project Manager,New York,4,True,terminated,2019-02-09
2572,Erin Ramirez,Accountant,Istanbul,4,False,active,2017-12-23
2573,Paige Meyer,Data Analyst,New York,5,False,terminated,2019-10-26
2575,Ryan Rivera,HR Analyst,New York,5,True,active,2016-06-29
2576,Joshua Knox,Data Analyst,New York,4,True,active,2023-06-06
2577,Danielle Mcdaniel,Civil Engineer,London,5,True,active,2017-06-28
2578,Lisa James,HR Analyst,Dubai,5,True,active,2022-02-06
2579,Jeremy Smith,Software Engineer,Istanbul,4,True,active,2017-09-30
2580,Andrea Lee,Software Engineer,New York,5,True,terminated,2024-11-04
2581,Brenda Harris,Project Manager,London,1,True,terminated,2019-06-10
2582,Kevin Guerra,Accountant,Berlin,5,True,terminated,2023-12-06
2584,Emily Griffith,Accountant,Istanbul,5,True,active,2022-03-28
2585,Christopher Wright,Data Analyst,London,5,True,active,2019-02-12
2586,Jerome Reid,Accountant,Moscow,2,True,terminated,2022-09-09
2587,Richard Miller,Accountant,Dubai,3,True,active,2020-06-05
2588,Jennifer Jackson,Accountant,Moscow,2,True,active,2022-09-24
2590,Sally Leon,Accountant,Berlin,3,True,active,2016-04-10
2593,Nicholas Scott,HR Analyst,Dubai,5,True,active,2017-06-21
2594,Jesse Brooks,Data Analyst,Moscow,4,True,active,2019-07-01
2595,Andrea Taylor,Software Engineer,Berlin,1,True,active,2016-11-24
2596,Christopher Lopez,HR Analyst,London,1,True,terminated,2018-03-04
2598,Timothy Bentley DVM,Software Engineer,Istanbul,3,True,active,2015-01-29
2600,Jennifer Williams,HR Analyst,Istanbul,5,False,active,2016-01-04
2601,Janice Cunningham,Software Engineer,Moscow,3,False,terminated,2015-06-19
2602,Jeffrey Scott,Data Analyst,New York,1,True,terminated,2024-02-08
2604,Michael Horton DDS,Civil Engineer,Berlin,5,True,terminated,2015-10-19
2605,Nancy Allen,Data Analyst,New York,3,False,active,2020-06-02
2606,Robert Mccoy,Accountant,Moscow,2,True,terminated,2020-02-29
2607,Melissa Brewer,Civil Engineer,Istanbul,2,True,active,2016-12-16
2609,Lance Lynn,Software Engineer,Dubai,2,False,terminated,2019-05-29
2610,Alexandria Wise,Accountant,New York,2,True,terminated,2024-09-19
2611,Sydney Sanders,Data Analyst,Istanbul,1,True,active,2024-11-03
2612,Stephanie Stone,Project Manager,Moscow,4,True,terminated,2019-09-15
2613,Jay Gallegos,Civil Engineer,Istanbul,3,True,terminated,2018-06-09
2614,Eric Ponce,Civil Engineer,New York,2,True,terminated,2018-03-29
2615,Janet Parker,HR Analyst,Moscow,5,True,terminated,2019-07-29
2616,Shawn Luna,Project Manager,London,3,True,terminated,2020-12-03
2617,Mark Frank,HR Analyst,New York,1,True,active,2020-12-06
2618,Charles Goodman,Data Analyst,New York,5,True,active,2015-11-09
2619,Jennifer Parker,Software Engineer,Dubai,2,True,active,2023-05-09
2620,Dr. April Jones,Civil Engineer,Dubai,3,True,terminated,2022-01-10
2623,Christina White,Accountant,Istanbul,2,True,active,2021-12-02
2624,Joanne Olsen,Software Engineer,New York,3,True,terminated,2015-05-13
2625,Anthony White,Project Manager,Dubai,3,True,active,2024-06-18
2626,Deanna Barrera,HR Analyst,London,3,True,terminated,2020-06-29
2627,Mark Weber,Civil Engineer,Berlin,5,True,terminated,2017-05-05
2628,Carol Carter,Project Manager,London,1,True,active,2015-01-19
2629,Donald Peterson,Project Manager,Istanbul,1,True,active,2019-10-09
2630,Karen Chambers,Project Manager,Moscow,4,False,terminated,2015-12-29
2632,Kevin Huerta,Accountant,New York,5,True,active,2023-09-01
2633,Joseph Smith,Data Analyst,Dubai,1,True,terminated,2023-12-17
2634,Victoria Juarez,HR Analyst,New York,3,True,terminated,2015-12-04
2635,Kara Rogers,Software Engineer,London,2,True,terminated,2021-12-31
2636,Jacob Wu,HR Analyst,London,5,True,active,2021-05-25
2637,Dr. Teresa Ortega MD,Software Engineer,Moscow,3,True,terminated,2021-10-27
2639,Jesus Hale,Software Engineer,London,2,True,active,2018-12-01
2640,Stacy Taylor,Project Manager,Istanbul,5,False,active,2024-04-15
2642,Robin Richardson,Civil Engineer,Dubai,5,True,terminated,2019-08-29
2643,Mary Alvarez,Software Engineer,Dubai,4,True,active,2021-12-04
2644,Cole Andersen,Accountant,Istanbul,5,True,terminated,2021-12-31
2645,Robin Smith,HR Analyst,Berlin,3,True,active,2023-05-11
2646,Angel Aguirre,Data Analyst,New York,3,False,terminated,2019-04-29
2647,Jeremy Lawson,Data Analyst,New York,3,True,terminated,2018-03-16
2648,Lonnie Miller,Data Analyst,Istanbul,2,True,active,2016-11-22
2649,Timothy Galvan,Data Analyst,Istanbul,2,True,active,2023-08-06
2650,Dr. Susan Navarro,Accountant,Berlin,5,True,active,2018-02-05
2651,Cory Thomas,Project Manager,London,3,True,active,2024-10-15
2652,Laura Vincent,Project Manager,Dubai,4,True,terminated,2023-07-29
2653,Bethany Robles,Civil Engineer,Moscow,4,False,terminated,2020-08-24
2654,Michael Dunn,Software Engineer,Moscow,3,True,active,2016-02-05
2655,Carol Griffin,Accountant,Dubai,1,True,active,2018-03-28
2656,Matthew Allen,Accountant,Istanbul,2,True,terminated,2024-12-01
2657,Paul Keller,Data Analyst,Berlin,3,True,active,2021-07-12
2658,Jeffrey Baldwin,Data Analyst,Moscow,2,True,terminated,2019-08-20
2659,Timothy Orr,Software Engineer,Moscow,2,True,active,2019-07-14
2660,Connie Scott,Data Analyst,Berlin,1,True,terminated,2021-03-16
2661,Steven Martinez,Data Analyst,Berlin,5,True,active,2017-04-19
2662,Joseph Swanson,Accountant,Berlin,2,True,active,2021-07-29
2663,Michael Wiggins,HR Analyst,Moscow,4,True,active,2018-11-17
2664,Pamela Burke,HR Analyst,London,4,True,active,2019-03-11
2665,Jamie Love,Civil Engineer,Berlin,2,True,terminated,2015-03-17
2666,Jane May,Data Analyst,Istanbul,5,True,terminated,2023-10-29
2668,Brian Miller,HR Analyst,Dubai,5,True,terminated,2016-11-01
2669,Patrick Pineda,HR Analyst,Moscow,4,True,terminated,2020-09-08
2670,Audrey Richardson,Project Manager,Dubai,2,False,terminated,2022-06-28
2671,Tiffany Ray,Software Engineer,Berlin,1,True,active,2017-10-24
2672,Antonio Nichols,Software Engineer,New York,4,False,active,2020-08-15
2673,Veronica Flores,HR Analyst,Berlin,4,True,terminated,2018-12-27
2674,Michael Hogan,Civil Engineer,Dubai,5,True,terminated,2019-06-27
2675,Lindsay Walker,Software Engineer,Moscow,3,True,active,2022-05-08
2676,Joshua Murray,HR Analyst,Dubai,5,True,terminated,2018-08-03
2678,Mr. Kyle Thomas DDS,Accountant,Berlin,4,True,active,2023-06-27
2679,Michele George,Accountant,Istanbul,1,True,active,2017-07-30
2680,William Martinez,Software Engineer,Moscow,4,False,active,2021-02-27
2682,Michael Bennett DVM,Software Engineer,Berlin,4,True,active,2018-08-28
2683,Ronald Clark,Software Engineer,New York,5,True,active,2023-02-20
2684,Rita Graves,Software Engineer,Moscow,3,True,active,2016-10-20
2687,Wendy Kelley,Project Manager,London,5,True,terminated,2021-06-02
2688,Michael Mooney,Civil Engineer,Berlin,5,True,active,2015-02-24
2689,Jeanne Rose,Data Analyst,New York,5,False,terminated,2018-12-18
2691,Jennifer Anderson,Data Analyst,Istanbul,5,True,terminated,2020-11-14
2692,Lauren Trujillo,Civil Engineer,New York,2,True,terminated,2020-12-02
2693,Michelle Ellis,HR Analyst,Berlin,4,False,terminated,2020-04-16
2694,Chad Dominguez,Accountant,New York,5,True,active,2018-10-29
2695,Charles Robinson,Civil Engineer,London,4,True,active,2018-08-02
2696,Nancy Smith,HR Analyst,New York,3,False,active,2016-11-26
2697,Laura Gregory,Project Manager,Berlin,2,True,terminated,2022-10-30
2698,Brittany Clements MD,Software Engineer,Moscow,3,True,active,2020-10-23
2699,Tammy Davis,Data Analyst,Istanbul,2,True,active,2020-05-05
2701,Miss Leslie Booker,Accountant,Moscow,5,True,active,2020-06-09
2702,Jennifer Johnson,Data Analyst,Berlin,1,True,terminated,2018-05-16
2703,John Watts,Software Engineer,New York,3,True,terminated,2022-02-26
2704,Marissa Bennett,Data Analyst,London,5,True,active,2022-06-17
2705,Rebecca Barrett,Accountant,Dubai,2,True,terminated,2015-04-11
2706,Sharon Santos,Accountant,Dubai,3,True,active,2016-09-26
2707,Matthew Richardson,Data Analyst,Dubai,1,True,active,2021-07-02
2708,Bradley Burns,Project Manager,Dubai,5,False,terminated,2017-09-06
2709,Katrina Johnson,Project Manager,New York,1,True,active,2022-06-28
2710,Laura Hill,Accountant,Berlin,3,True,terminated,2016-07-24
2711,Rebecca White,Accountant,Istanbul,3,True,active,2019-05-03
2712,Mr. Jeffrey Duncan,Accountant,Dubai,2,True,terminated,2024-10-24
2713,Arthur Stout,Software Engineer,Istanbul,2,True,active,2016-09-15
2714,Cathy Hess,Project Manager,Moscow,2,True,active,2024-01-19
2715,Justin Herrera,Civil Engineer,New York,1,True,active,2020-11-16
2716,Katherine Stone,Project Manager,New York,3,True,terminated,2018-12-12
2717,Michelle Tyler,Accountant,Moscow,5,True,active,2015-09-04
2718,Paul Sheppard,Accountant,London,3,True,active,2024-03-24
2719,Catherine George,Civil Engineer,London,3,True,terminated,2017-06-23
2720,Justin Mcbride,HR Analyst,Moscow,3,True,active,2015-02-27
2721,Carl Harris,HR Analyst,Moscow,1,True,active,2024-06-04
2722,Justin York,Accountant,London,1,True,active,2023-07-12
2723,William Hunter,Accountant,New York,1,True,active,2022-07-13
2725,April Turner,Software Engineer,New York,3,True,active,2017-10-08
2726,Kelly Patton,Software Engineer,Istanbul,1,True,terminated,2023-07-05
2727,Jill Ray,Project Manager,Istanbul,4,True,terminated,2015-04-18
2729,Joshua Clark,Accountant,Berlin,1,True,terminated,2015-08-01
